"id","title","full_text"
                   
            
    



           A moment of connection: 50+ experimenters from all over the world, gathering in Bhutan to reflect about the practices that defined our work in these 5 years journey to integrate R&D more deeply within UNDP actions for development.     Photo: UNDP     
           Looking Ahead: A Commitment to Innovation and ImpactAs I reflect on this journey, from dismantling broken radios in Luque to standing before the Prime Minister of Bhutan, I realize that my path has never been a straight line. It has been shaped by curiosity, by moments of doubt, by unexpected detours, and by the belief that technology should serve people, not the other way around.What excites me most about the future is the unknown. The problems we face as a global community are complex, but I have seen firsthand how research, development and innovation, when rooted in human connection and experiences, can drive real change. Whether it’s empowering informal waste collectors, mentoring young students, or collaborating with policymakers, I have learned that solutions don’t emerge from algorithms alone, they emerge from listening, from experimenting, and from embracing the messy, unpredictable nature of real-world challenges.For young professionals aspiring to make an impact, my advice is simple: say yes. Say yes to challenges that scare you, to opportunities that push you beyond your expertise, to the chance to make a difference, however small it may seem. Because often, it’s those small, unexpected moments that lead to the biggest transformations.As I continue my work with UNDP, I carry with me the stories of the people I’ve met, the lessons learned in the field, and the belief that technology, when designed and wielded with empathy and purpose, can help build a more just, sustainable, and inclusive world. The journey is far from over, if anything, it’s only just beginning."
18163,NULL,"Mon, 05/26/2025 - 05:49

                  Soodha Mohamed
                    



        
    Document
              policy_brief_ee_study_acclab.pdf"
18162,"From Signals to Systems","Home
      
                
        Future of Development
      
                
        From Signals To Systems
      
        

      
               From Signals to Systems      Operationalising Foresight in Portfolio Management in Cambodia       
		 May 22, 2025

    
                                                  
            
        
                  
              
              
              
              
                  

  
        
  

            

        Home      Future of Development      From Signals To Systems          Making Foresight Practical   From Signals to Strategy: Operationalising Foresight in Portfolio Management in Cambodia            
        
           The Context Over the past few years, the Cambodia Country Office has made significant strides in embedding foresight into its ways of working. Horizon scanning  – the practice of observing and capturing signals of change – once an experimental side practice, has steadily grown into a core activity — shaping conversations, informing strategic planning, and cultivating a culture of future-consciousness across the office. Despite its momentum, a key challenge persisted: how to make horizon scanning actionable for colleagues in programme delivery. While signals helped teams consider the future, their connection to daily project decisions often felt abstract—helpful in theory, but difficult to apply practically. Recognising this gap, the Country Office set out to build a clearer bridge between foresight and implementation. Through three workshops, the team piloted a stress-testing process on its Circular Economy portfolio— linking emerging signals to specific interventions within the portfolio’s three pivots. In doing so, they moved foresight from the realm of the conceptual to the practical— providing tools to inform decisions, challenge assumptions, and improve strategic alignment.What emerged was not just a refined portfolio, but a renewed sense of what foresight can be: a practice that is rigorous, grounded, and accessible—even to sceptics. A way of working that doesn’t compete with programmatic priorities, but sharpens them.   
        
            These workshops really changed how people viewed foresight. By directly linking trends and signals to the practical challenges that colleagues were facing in projects and portfolios, the workshops made foresight feel less like an abstract strategic exercise and more like a concrete way of working.    Tum Nhim, Head of Solutions Mapping at UNDP Cambodia Accelerator Labs   
           The Process: Stress-testing the Circular Economy Portfolio The Circular Economy (CE) portfolio in Cambodia is structured around three strategic pivots: enabling government leadership, nurturing circular business and market growth, and cultivating conscious consumers and citizens. Each pivot is anchored in a core intent—ranging from strengthening the state’s capacity to champion CE reform, to mainstreaming inclusive business models, to fostering public awareness and engagement. The first phase focused on a targeted horizon scanning effort, which has already become second nature to the Cambodia CO. Beginning with an initial horizon scanning workshop in 2021, followed by a series of sense-making and scenario-building exercises throughout 2022, the CO developed its new Country Programme Document (CPD) for 2024–2028 with a distinctly futures-oriented lens. This journey culminated in the development of a Foresight Playbook tailored to the CO’s context—offering tools and prompts to embed strategic foresight across project cycles and institutional workflows.  
                                          After collecting over 80 new signals, the team clustered them into themes and trends through sense-making exercises. First, they prioritised themes relevant to the Cambodian context and then, they introduced a second dimension: the degree of uncertainty. Assessing signals and themes across both these dimensions enriched the dialogue about forces shaping the future—those we understand and can plan for, and those with ambiguous implications. By classifying themes along these two axes, the team could differentiate between “known certainties” that required immediate strategic alignment and “relevant uncertainties” that warranted more flexible, anticipatory responses.  
    
                              
            
    



           The Relevance-Uncertainty matrix to identify the more critical but still uncertain themes        
    
       
        
                                                 
            
    



           Each intervention was assessed for how directly it addressed each theme that emerged— using a green, yellow, or red traffic light system.       
    
                       The next phase involved mapping the Circular Economy portfolio against the “relevant and certain” trends. This step helped identify blind spots and challenge the portfolio's logic. Each intervention was assessed for how directly it addressed each trend— using a green, yellow, or red traffic light system.This participatory mapping revealed critical insights. For example, in Pivot 2, the team found significant private-sector skepticism about circular business models. In Pivot 3, it highlighted the need to embed CE into consumer consciousness, distinguishing it from other green initiatives.The final step, wind-tunnelling, pushed the team to confront uncertainty directly.   
    
       
           They explored two plausible future outcomes for each relevant but uncertain theme. For example, would the private sector adopt circular business models under supportive regulations, or would investments stay hesitant despite policy support? Would consumer concern for plastic pollution grow, or be overshadowed by urgent issues like food insecurity and water scarcity?Each intervention was then examined against these divergent futures. Could it succeed under both of these extreme outcomes, or would it need to adapt? If adaptation was necessary, what signals should be tracked to determine which way the theme might unfoldEven though a roadmap of planned interventions was already in place for each of these pivots, the stress-testing process created an opportunity for deeper reflection, prompting the team to revisit, refine, and in some cases, fundamentally rethink their design choices.  
           Outcomes & Impact: From Reflection to RedesignThis series of workshops proved both intellectually demanding and deeply generative. It illuminated not just risks, but also points of resilience.   
        
                                          Pivot 1: Enabling Government LeadershipInsightWhen the team mapped interventions under the first pivot, a critical theme emerged: although there was growing enthusiasm for Circular Economy principles, a stark capacity gap within public institutions remained. The risk was clear. Without adequate in-house expertise, the transition could stall at the policy level, leading to regulation that was either delayed, ineffective, or poorly enforced. Horizon scanning also highlighted a cautionary pattern observed elsewhere: when regulation was introduced without sufficient consultation or public preparedness, it sometimes faced backlash from industry or citizens. ActionThis insight led the team to recognise the urgent need for a better understanding of the underlying motivations and interests of different stakeholders.   
    
                       Pivot 2: Private Sector Engagement and Market GrowthInsightThe second pivot—centred on private sector engagement—surfaced another nuanced challenge. The signals collected raised questions about the real-world viability of Circular Economy business models and whether the ecosystem—financial, regulatory, and technical—was equipped to support their transition.ActionRather than abandon ambition, the team reframed their approach. They recognised that evidence speaks louder than advocacy. If private sector buy-in was essential, then proof points were needed—demonstrations of what works, under what conditions, and with what trade-offs. The roadmap was therefore restructured to prioritise ideation, prototyping, and incubation of circular business models. These would serve both as vehicles for innovation and as platforms for building confidence in the economic promise of circularity.  
    
                       Pivot 3: Conscious Consumers and Active CitizensInsightThe third pivot focused on the role of the public—not just as beneficiaries, but as drivers of change. However, the foresight process revealed that while climate change and environmental issues were gaining visibility, the specific value proposition of the Circular Economy remained poorly understood. There was a real risk that CE would be conflated with generic green initiatives, diluting its distinctiveness and undermining the effectiveness of communication campaigns.ActionThese reflections informed a strategic rethinking of planned interventions, ensuring that the portfolio supported both circular and green transitions. Communication strategies were recalibrated to better distinguish CE from broader environmental narratives, while outreach efforts were repositioned to emphasise practical, relatable entry points for the public.   
    
       
        
           While the technical outputs of the stress-testing workshops were significant—new insights, reprioritised interventions, and strengthened portfolios—the most powerful outcomes may have been less tangible yet more enduring. For many colleagues in the Country Office, this was the first time foresight felt truly accessible. In contrast to earlier horizon scanning exercises, which had helped develop a shared future-consciousness at the programme level, their influence on daily work at the project and portfolio levels often remained implicit—absorbed rather than applied. This time, something shifted.By directly linking trends and signals to the practical challenges that colleagues were facing in projects and portfolios, the workshops made foresight feel less like an abstract strategic exercise and more like a concrete way of working. Colleagues across the office, particularly those deeply engaged in programmatic delivery, began to view foresight not as a parallel function managed by the Accelerator Lab, but as a toolkit for making better decisions in real time.“These workshops really changed how people viewed foresight,” noted Tum, Head of Solutions Mapping at the Accelerator Lab. “Six months later, I was in a meeting with government partners, and to my surprise, it was our economist colleagues—the ones who are usually more inclined to the rigour of quantitative methods —who brought up the foresight stress-testing tools. They said the tools are very practical, structuring qualitative insights in a way that made them usable for government partners. That was a big moment for us. A small win, but one that showed just how deeply this approach had landed.”As teams engaged in mapping the initiatives across the three pivots—government leadership, private sector transformation, and consumer engagement—they also began to see the invisible threads that wove these efforts together. What initially appeared as discrete domains soon revealed themselves as deeply interdependent. This systems view—amplified through the stress-testing and wind-tunneling exercises—offered more than just design improvements. It became a source of strategic clarity.  
        
                                                 
            
    



             Photo by Nathan Dumlao on Unsplash     
    
                        “For me, one of the biggest shifts was confidence. Seeing how different pivots connect—and how those connections influence outcomes—has transformed how I discuss the work. 


And this clarity has been instrumental in my resource mobilisation efforts. In conversations with donors, I can now articulate how specific outcomes—like addressing marine waste—cannot be achieved through isolated interventions. That systems insight helps build trust and opens new possibilities for partnership.   Nac Mi, Portfolio Leader for the Circular Economy portfolio   
    
       
        
           This strategic coherence—linking insights from foresight to the pragmatics of pitching and partnering—highlights the broader value of embedding futures thinking into development portfolios. It is not just about planning better; it is about communicating more convincingly, aligning more deeply, and ultimately, delivering more impact.  
        
           Learnings & Next Steps Throughout the process one of the key learnings that emerged was that there is a need to actively counter bias during the entire exercise. Horizon scanning can easily become a box-ticking exercise if the team only focuses on known and local signals—policy dialogues, donor priorities, and sectoral needs already in play. This risks reinforcing existing assumptions rather than challenging them. For future iterations, the team considered designating a “Red Team” responsible for identifying counter-signals and emerging disruptions from regional and global contexts—ensuring that the foresight process doesn’t become a mirror of what we want to see but a window into multiple possible futures.Additionally, special care needs to be taken in facilitating this discussion. As expected, teams were often inclined to overrate their interventions, shying away from red flags. Introducing gamification—framing the task as “the team that can find the most red lights wins”— can prove helpful in shifting the mindset from defensiveness to curiosity. It also highlights the critical role of facilitation in foresight work, particularly in creating space for self-reflection and constructive critique.  
                                          Going Forward: Shifting Mindsets and Building CapacityLooking ahead, the Cambodia Country Office is exploring ways to build on the momentum sparked by this process. There is a growing appetite to institutionalise this stress-testing methodology—not only as an annual or biannual practice for the Circular Economy portfolio, but also as a framework to be applied across other priority portfolios within the office. The ambition extends beyond internal use. The team sees potential in sharing these tools with government counterparts, as the approach is practical and accessible. The team envisions this methodology as a stepping stone—both to deepen anticipatory capacity within UNDP and to support partners across various sectors to demonstrate that the future is not on some distant horizon, but is already shaping the choices we make today.   
    
                       “Foresight can sometimes feel abstract, or even a little too conceptual for people who work with data, plans, and operational decisions. 

What this process showed is that it doesn’t have to be. When foresight becomes a way to stress-test real initiatives, it suddenly becomes useful. And once it’s useful, it becomes empowering.”    Tum Nihm, Head of Solutions Mapping at UNDP Cambodia Accelerator Labs"
18161,"¿Qué tan preparadas están las MIPYMES en Paraguay para la transformación digital?","Home
      
                
        Paraguay
      
                
        ¿Qué Tan Preparadas Están Las MIPYMES En Paraguay Para La Transformación Digital?
      
        

      
               ¿Qué tan preparadas están las MIPYMES en Paraguay para la transformación digital?        
		 1 de Abril de 2025

    
                                       
            
    



        
                  

      Escrito por
  


                    
            
        
                    
                          
                Patricia Lima
              
                          
              
                Especialista en Metodologías Mixtas de I+D. Laboratorio de Aceleración PNUD Paraguay
              
                      
        
    
                    
            
        
                    
                          
                Andrea Figueredo
              
                          
              
                Investigadora Asociada Senior, Laboratorio de Aceleración , PNUD Paraguay
              
                      
        
    
                    
            
        
                    
                          
                Cristhian Parra
              
                          
              
                Jefe de Experimentación, Laboratorio de Aceleración PNUD Paraguay

              
                      
        
    
                    
            
        
                    
                          
                Mónica Ríos
              
                          
              
                Jefa de Exploración, Laboratorio de Aceleración PNUD Paraguay

              
                      
        
    
                    
            
        
                    
                          
                Cecilia Vuyk
              
                          
              
                Jefa de Mapeo de Soluciones, Laboratorio de Aceleración PNUD Paraguay
              
                      
        
    
          
                                           En una esquina del centro de Luque se ubica una señora que desde hace años vende ensalada de frutas. Desde enero, sobre su vieja conservadora, ubicó un nuevo cartel, un pedazo de cartón escrito a mano: “alias C.I. 145…”. Significa que, desde ahora, ofrece a sus clientes la posibilidad de pagar a través de transferencias bancarias. Esta antigua vendedora que adopta nuevas tecnologías de pago refleja un punto de encuentro entre lo tradicional y lo moderno, donde la innovación transforma la manera en que los pequeños comerciantes manejan sus negocios. Es reflejo de una creciente tendencia en Paraguay: la bancarización y digitalización.Los datos corroboran esta escena. En septiembre de 2023, el Banco Central del Paraguay (BCP) lanzó nuevas funcionalidades para el Sistema de Pagos del Paraguay (SIPAP(link is external)), incluyendo el alias, una herramienta que permite realizar transferencias bancarias utilizando sólo el número de cédula, teléfono celular o correo electrónico. Desde su lanzamiento, se han realizado un total de 12 millones de transacciones por este método. Su crecimiento es exponencial. Más de la mitad de estas operaciones se realizaron sólo en los últimos tres meses del 2024.  
    
                               
            
    



              Fuente: Banco Central del Paraguay, Sub Gerencia General de Operaciones Financieras, 2025     
    
                       Gráfico 1. Transferencias bancarias con alias de cuenta en Paraguay: Tendencias de Cantidad e Importe (2023-2025).La bancarización y adopción de herramientas tecnológicas para el cobro de servicios en la economía local viene acompañado de otros beneficios que brinda la digitalización a los negocios(link is external): la mejora de la eficiencia operacional, el acceso a nuevos mercados, el fortalecimiento general del ecosistema empresarial. Estos beneficios son particularmente importantes para las micro, pequeñas y medianas empresas (MIPYMES), quiénes representan el 98% del total de empresas y concentran el 73% del empleo en Paraguay. Existen más de 300.000 MIPYMES registradas en Paraguay, de las cuales el 96 % son microempresas (INE, 2024). Y se estima que existen otras 690.000 en el sector informal(link is external). Muchas de ellas, todavía no se han beneficiado de las posibilidades que otorgan las tecnologías, pero los avances en  infraestructura pública digital (p.ej., mejoras de SIPAP y del ecosistema de pagos digitales) y la mayor disponibilidad y accesibilidad de servicios digitales para las empresas, están creando el espacio de oportunidad ideal para impulsar una mayor inclusión financiera. a travès de la digitalización., Estas tendencias despertaron el interés del equipo del Laboratorio de Aceleración del Programa de las Naciones Unidas para el Desarrollo de Paraguay, que desde el 2024 colabora además con el Ministerio de Industria y Comercio para el desarrollo de su portafolio de intervenciones de fortalecimiento del ecosistema emprendedor. ¿Qué tan preparadas están las MIPYMES para la transformación digital? ¿Cómo influye la digitalización en su productividad y formalización? ¿Qué herramientas digitales son más efectivas para distintos tipos de negocios? ¿Cómo optimizar la infraestructura digital pública para responder a las necesidades específicas de las MIPYMES? Estas son algunas de las interrogantes que surgen de este interés para guiar un nuevo ciclo de aprendizaje sobre “Digitalización y MIPYMES”, respaldado por recursos de la Ventana de Financiamiento en Pobreza y Desigualdad del PNUD, con el fin de generar conocimientos y experiencias prácticas que apoyen el fortalecimiento de capacidades intersectoriales, la formalización y el desarrollo de habilidades digitales de pequeños emprendimientos, así como apoyar la creación de infraestructuras y bienes digitales públicos que empoderen a las MIPYMES.EL CICLO DE APRENDIZAJE DE DIGITALIZACIÓN Y MIPYMES   
    
                                
    
                       Figura 1. Preguntas de Aprendizaje sobre Digitalización y MIPYMESExplorar estas interrogantes es fundamental en un contexto en el que la aceleración de las tecnologías digitales plantea tanto oportunidades como desafíos. Las empresas que logran integrar herramientas digitales suelen ser más competitivas, pero no todas las MIPYMES están en igual nivel de preparación para afrontar esta transformación. El nuevo ciclo de aprendizaje del AccLabPY aborda la Digitalización y las MIPYMES desde nuestra metodología de I+D participativa, aplicada al desarrollo sostenible. Nuestro ciclo empieza con el descubrimiento y exploración de en qué medida las MIPYMES de un territorio están preparadas para aprovechar las oportunidades que brinda la digitalización. En este blog post, resumimos algunos hallazgos de la primera etapa de esta exploración, en la que aprendimos que la digitalización puede generar beneficios clave, como la expansión de redes sociales, la eliminación de intermediarios y una mejor accesibilidad al crédito(link is external). Al mismo tiempo, existen oportunidades tentadoras para la formalización de empresas informales a través de la digitalización, como lo ha demostrado la experiencia en otros países. Ahora, el reto en Paraguay es explorar en qué medida las MIPYMES están listas para este cambio y qué herramientas pueden potenciar su desarrollo.PREPARACIÓN, ADOPCIÓN Y MADUREZ DIGITALEste ciclo se enfoca tanto en la adopción tecnológica, como también en comprender las diversas formas en que las MIPYMES pueden alcanzar la madurez digital, adaptándose a un entorno cada vez más dinámico. Modelos como el de Aceptación de Tecnología (TAM) o el de Tecnología-Organización-Ambiente (TOE) que revisamos en la etapa de preparación nos ayudaron a delinear herramientas de diagnóstico para evaluar la adopción de tecnologías digitales en este sector clave de la economía.La Preparación Digital (Digital Readiness) se refiere al grado en que una MIPYME está lista para implementar tecnologías digitales, lo que involucra su infraestructura tecnológica, el nivel de habilidades digitales de las y los empleados, la cultura organizacional, y la disposición de la empresa para adoptar cambios (Digital Acceptability). La aceptabilidad está relacionada con factores como la facilidad de uso de las herramientas, la formación y la percepción de beneficios.La Adopción Digital (Digital Adoption) se refiere al proceso mediante el cual una MIPYME incorpora y utiliza herramientas y tecnologías digitales en sus operaciones diarias. Esto puede incluir la adopción de software de gestión, plataformas de comercio electrónico, redes sociales y herramientas de análisis de datos. La adopción exitosa implica no solo la implementación de estas tecnologías, sino también su uso efectivo y continuo por parte de los empleados.La Madurez Digital (Digital Maturity) describe el nivel de desarrollo en el uso de tecnologías digitales dentro de la empresa. Un modelo de madurez digital puede evaluar aspectos como la tecnología y habilidades digitales; el uso de datos y analítica; la comunicación y canales de venta; los procesos; y el modelo de organización y personas Luego de explorar la literatura existente para medir niveles de madurez digital, identificamos la herramienta de autoaplicación denominada Chequeo Digital(link is external), desarrollada por el Banco Interamericano de Desarrollo, que ya se ha implementado en varios países de la región y estaba todavía con poca adopción nivel local. Nos aliamos con universidades de cinco departamentos y siete Centros de Apoyo al Emprendedor, para aplicar esta encuesta en forma amplia, y contar con más datos que permitieran entender los desafíos. Así, este ciclo de aprendizaje representa una oportunidad de entender mejor las necesidades digitales de las MIPYMES y de contribuir a su fortalecimiento, apoyando la creación de un entorno más inclusivo y sostenible para el futuro de Paraguay.ALGUNOS HALLAZGOSAsí como la vendedora de ensaladas de frutas de Luque, identificamos numerosos emprendedores que estaban adaptando sus modos tradicionales de venta para aumentar sus intercambios comerciales. En la etapa exploratoria de este ciclo de aprendizaje identificamos y entrevistamos a varios casos exitosos, para aprender de sus experiencias. Entre las empresas locales en Paraguay que han adoptado diversos enfoques digitales para mejorar su visibilidad y ventas, destacamos una tienda online, un comercio de calzados, una tienda de alimentos saludables y una iniciativa social, que nos aportaron sus experiencias. Rebajas.com, por ejemplo, se destaca por ser una tienda 100% digital con un enfoque experto en logística y quema de stock. Su presidente es parte de la Cámara Paraguaya de Comercio Electrónico (CAPACE), lo que refleja su profundo compromiso con la industria.Por otro lado, negocios como La Onda Fit y Majo Gimenez Calzados demuestran la efectividad de las promociones en redes sociales. Mientras que Mundo Fit combina un enfoque personalizado con su cafetería en San Lorenzo, MajoCalzados utiliza las historias y lanzamientos en plataformas digitales para crear oportunidades de ventas.Empresas como Nuestras Manos  cuentan con una tienda física y online, y también han implementado herramientas digitales para pagos bancarizados y QR, además de utilizar embajadores en redes como TikTok para llegar a un público más amplio.EXPERIENCIAS EXITOSASLas y los emprendedores paraguayos a quienes entrevistamos destacaron que el éxito digital no solo depende de la presencia en línea, sino también de la capacidad para innovar y adaptarse. Algunos puntos que se destacaron entre las recomendaciones de los casos exitosos: Inversión en publicidad: El uso de plataformas como Facebook, Instagram, TikTok y Google Ads ha sido fundamental para atraer tráfico y visibilidad.Digitalización desde el inicio: Algunos emprendimientos nacieron con una estrategia digital clara, lo que facilitó su crecimiento en el comercio electrónico.Uso de encuestas y análisis de datos: Los entrevistados coincidieron en que las encuestas digitales permiten conocer mejor al cliente y ajustar las ofertas. Más allá de los descuentos, las promociones diarias adaptadas a los intereses añaden valor y mejoran la relación con los clientes. También destacan los reels en Instagram, una herramienta poderosa para segmentar al público y evaluar su aceptación.Contacto directo y personalizado: Otra clave del éxito. La interacción mediante WhatsApp Business ha sido clave para muchos emprendedores, permitiendo un seguimiento personalizado que muchas veces no se logra a través de una tienda online.Con respecto a los recursos digitales disponibles, el ecosistema emprendedor en Paraguay cuenta con una variedad de plataformas y herramientas que facilitan la transición digital. Algunas de las más destacadas por los emprendedores consultados son:Plataformas de delivery como Pedidos Ya y Uber Flash han permitido resolver desafíos logísticos, especialmente en fechas festivas.Fundación Paraguaya y su software gratuito para emprendedores.Shopify, una plataforma útil para ecommerce y análisis de datos.WhatsApp Business, que sigue siendo la herramienta preferida para ventas personalizadas.Además, programas como MIPYME Compite, apoyado por el MIC, y la Embajada de Estados Unidos han proporcionado capacitación y capital semilla a emprendedores.BARRERAS A SUPERARA pesar del éxito en muchos frentes, los emprendedores aún enfrentan limitaciones importantes para el comercio digital. Aunque muchas empresas han inaugurado sus tiendas online, la clientela paraguaya todavía prefiere comprar por WhatsApp, lo que refleja una resistencia a la automatización total. La falta de confianza en plataformas de pago ha frenado el cierre de ventas en línea.Otra barrera importante es la logística. La entrega de productos sigue siendo un reto, especialmente sin un sistema logístico confiable. Finalmente la falta de experiencias de asociatividad hace más complicado la incorporación de innovaciones, pues todo se hace como un aprendizaje solitario. Las y los emprendedores han señalado la falta de colaboración y experiencias conocidas de asociatividad como una barrera para el crecimiento colectivo.RECOMENDACIONES PARA EL ÉXITO DIGITALPara superar los desafíos que implican la innovación digital, los emprendedores deben adoptar ciertas estrategias clave. Según la experiencia de los casos exitosos consultados, la exposición personal es fundamental, ya que la clientela desea conocer a la persona detrás del producto, por lo que la transparencia y la presencia en redes sociales resultan esenciales para atraer nuevos compradores. Desde la experiencia de los emprendedores con buenas prácticas digitales, la bancarización es clave para aprovechar las oportunidades del comercio electrónico, por lo que es fundamental superar los mitos sobre las tarjetas bancarias y las cuentas, garantizando así un acceso más amplio y eficiente a los servicios financieros. Mencionaron que es necesario adaptarse a una atención omnicanal, usar varias herramientas complementarias. Por ejemplo, conectar a través de Instagram y cerrar las ventas por WhatsApp, sin descuidar la interacción personal, que sigue siendo un factor determinante. Finalmente, la proactividad en el aprendizaje permite a las y los emprendedores mantenerse actualizados en conocimientos tecnológicos, y la participación en programas de formación y certificaciones puede marcar una gran diferencia. En estas primeras etapas del Ciclo de Aprendizaje, hemos descubierto que en Paraguay hay una oferta abundante de programas de capacitación tanto a nivel nacional como internacional. Las instituciones como el MIC, CAPACE, la Fundación Paraguaya y plataformas como DreamBuilder y PLATZI ofrecen formación especializada para emprendedores. Los emprendedores pueden acceder a programas que ofrecen desde capital semilla hasta formación en marketing digital, gestión de inventarios, fotografía de productos, y más.En los próximos blogs de esta serie, exploraremos otras aristas de este ciclo, como:Sinergias Institucionales para el Desarrollo: ¿cómo estamos midiendo el nivel de madurez digital de las MIPYMES a través de una alianza estratégica entre el PNUD, el MIC y el BID?Patrones de digitalización de MIPYMES: ¿qué patrones nos muestran los resultados del Chequeo Digital de las Mipymes en Paraguay?Espíritu emprendedor y digitalización: ¿Cómo se relaciona la capacidad de innovación con la adopción de tecnologías digitales en las Mipymes?De Novatos a Expertos: ¿Cuáles son las principales barreras de acceso a la digitalización de las Mipymes y cómo superarlas? ¿Qué oportunidades de apoyo personalizado encontramos con el ecosistema emprendedor?Resultados de LOCAL DIGITAL: ¿Cuál es el resultado de las intervenciones de LOCAL Digital en Paraguay? ¿qué lecciones podemos aprender para futuros proyectos? ReferenciasBoletín Estadístico de Pagos del SIPAP- Diciembre, 2024. Banco Central del Paraguay (2025) https://www.bcp.gov.py/analisis-y-estadisticas-de-pagos-i496(link is external)Instituto Nacional de Estadística (2024) https://www.ine.gov.py/noticias/2043/27-de-junio-dia-internacional-de-las-mipymes(link is external)"
18160,NULL,"Thumbnails
              
              
                 Document Outline
              
              
                 Attachments
              
              
                 Layers
              
            
          

          
            
              

              
                Current Outline Item
              
            
          
        
        
          
          4.1. Durée4.2. Langues4.3. Budget
          
          
        
        
        

      
        
          
            
            
              
                Previous
              
              
              
                Next
              
            
          

          
            
            Highlight All
            
            Match Case
          
          
            
            Match Diacritics
            
            Whole Words
          

          
            
            
          
          

        
          
            
              Color
              
            
            
              Size
              
            
          
        

        
          
            
              Color
              
            
            
              Thickness
              
            
            
              Opacity
              
            
          
        

        
          

            
              Print
            

            
              Save
            

          

            
              Presentation Mode
            

            
              Current Page
            

            

            
              Go to First Page
            
            
              Go to Last Page
            

            

            
              Rotate Clockwise
            
            
              Rotate Counterclockwise
            

            

            
              
                Text Selection Tool
              
              
                Hand Tool
              
            

            

            
              
                Page Scrolling
              
              
                Vertical Scrolling
              
              
                Horizontal Scrolling
              
              
                Wrapped Scrolling
              
            

            

            
              
                No Spreads
              
              
                Odd Spreads
              
              
                Even Spreads
              
            

            

            
              Document Properties…
            
          
          

        
          
            
              
                
                  Toggle Sidebar
                
                
                
                  Find
                
                
                  
                    Previous
                  
                  
                  
                    Next
                  
                
                
                of 10
              
              

                
                  Print
                

                
                  Save
                

                

                
                  
                    Text
                  
                  
                    Draw
                  
                

                

                
                  Tools
                
              
              
                
                  
                    Zoom Out
                  
                  
                  
                    Zoom In
                   
                
                
                  
                    Automatic Zoom
                    Actual Size
                    Page Fit
                    Page Width
                    
                    50%
                    75%
                    100%
                    125%
                    150%
                    200%
                    300%
                    400%
                  
                
              
            
            
              
                
                
              
            
          
        

        
          2PNUD TOGO UNITED NATIONS CAPITAL DEVELOPMENT FUND (UNCDF)UNITED NATIONS DEVELOPMENT PROGRAM TOGOAppel à propositionsSolutions numériques innovantes pour la résilience des MPME dans le contexte COVID 19 au Togo1. RÉSUMÉConformément aux efforts coordonnés des Nations Unies pour faire face à la pandémie du COVID-19,UNCDF soutient les PMA et les autres pays dans le besoin par le biais de son mandat principal deconstruire des économies locales stables et résilientes et en tirant parti d'une gamme de compétencestechniques et d'instruments d’investissement pour réduire et limiter les difficultés économiques etsociales des communautés en pauvreté. Pour plus d'informations sur l'action d’UNCDF face COVID-19,cliquez ici.L’une des initiatives stratégiques clés du PNUD est le réseau de laboratoires d’accélération. Au Togo toutcomme dans la soixantaine de pays où il est mis en place, le laboratoire d’accélération identifie lessolutions innovantes permettant d’accélérer l’atteinte des objectifs de développement durable. Dans lecadre de l’épidémie Covid19, le PNUD Togo à travers son laboratoire d’accélération s’associe avec UNCDFpour porter assistance aux MPMEs.Dans le contexte COVID-19, et en période d'incertitude quant à la durée et à l'étendue des mesures deconfinement, UNCDF et PNUD TOGO se réjouissent de collaborer avec les acteurs du secteur privé auTogo, en tirant parti de la puissance des technologies numériques pour aider les MPME à :i. Rationaliser leurs canaux de distribution existants ;ii. Optimiser leur gestion des stocks ;iii. Créer des canaux de distribution en ligne et à domicile ;iv. Intégrer les paiements numériques ; etv. Tirer parti d'autres solutions et applications numériques pour une meilleure efficacité etgénération de revenus.Ces solutions permettront aux MPME de maintenir des niveaux d'activité plus faibles pendant la périodede confinement et de les préparer à mieux exploiter les opportunités dans les « économies numériquespost-COVID-19 ».
        
       

      
        
          
            Enter the password to open this PDF file.
          
          
            
          
          
            Cancel
            OK
          
        
        
          
            File name:
            -
          
          
            File size:
            -
          
          
          
            Title:
            -
          
          
            Author:
            -
          
          
            Subject:
            -
          
          
            Keywords:
            -
          
          
            Creation Date:
            -
          
          
            Modification Date:
            -
          
          
            Creator:
            -
          
          
          
            PDF Producer:
            -
          
          
            PDF Version:
            -
          
          
            Page Count:
            -
          
          
            Page Size:
            -
          
          
          
            Fast Web View:
            -
          
          
            Close"
